"","Alosaalosa","Alosafallax","Anguillaanguilla","Argyrosomusregius","Aristaeomorphafoliacea","Aristeusantennatus","Atherinaboyeri","Auxisrocheirochei","Belonebelone","Boopsboops","Caranxcrysos","Chelidonichthyslucerna","Corisjulis","Coryphaenahippurus","Crangoncrangon","Crystallogobiuslinearis","Dentexdentex","Dentexgibbosus","Dentexmaroccanus","Dicentrarchuslabrax","Diplodusannularis","Diploduscervinus","Diploduspuntazzo","Diplodussargussargus","Diplodusvulgaris","Eledonecirrhosa<0.5","Eledonecirrhosa","Engraulisencrasicolus<0.1","Engraulisencrasicolus","Epinephelusaeneus","Epinephelusmarginatus","Etrumeusteres","Eutriglagurnardus","Galeusmelastomus","Gobiusniger","Halobatrachusdidactylus<0.5","Halobatrachusdidactylus","Illexcoindetii<0.1","Illexcoindetii","Lepidorhombuswhiffiagonis","Lizaaurata","Lizaramada","Lizasaliens","Loligovulgaris","Lophiusbudegassa","Lophiuspiscatorius","Merlangiusmerlangus","Merlucciusmerluccius<0.80","Merlucciusmerluccius","Micromesistiuspoutassou","Mugilcephalus","Mullusbarbatusbarbatus","Mullussurmuletus","Mustelusmustelus","Nephropsnorvegicus","Octopusvulgaris<0.5","Octopusvulgaris","Pagellusacarne","Pagelluserythrinus","Pagruspagrus","Palaemonserratus","Palinuruselephas","Parapenaeuslongirostris","Penaeuskerathurus","Phycisphycis","Platichthysflesusflesus","Pleuronectesplatessa","Pomatomussaltatrix","Pomatoschistusmarmoratus","Pomatoschistusminutus","Rhinobatosrhinobatos","Sardasarda","Sardinapilchardus","Sardinellaaurita","Sauridaundosquamis","Sciaenaumbra","Scomberjaponicus","Scomberscombrus","Scophthalmusmaximus","Scorpaenanotata","Scyliorhinuscanicula","Sepiaofficinalis<0.3","Sepiaofficinalis","Serioladumerili","Serranusatricauda","Soleasolea","Sparusaurata","Sphyraenasphyraena","Sphyraenaviridensis","Spicaramaena","Spicarasmaris","Spondyliosomacantharus","Sprattussprattus","Squillamantis","Stephanolepisdiaspros","Thunnusalalunga","Thunnusthynnus","Trachurusmediterraneus","Trachuruspicturatus","Trachurustrachurus","Trachyrincusscabrus","Triglalyra","Trisopterusluscus","Trisopterusminutus","Upeneusmoluccensis","Xiphiasgladius","Zosterisessorophiocephalus","Zosteuphausiids"
"Lophiuspiscatorius",0.225691862866584,0.241965002408091,0.8,0.8,0.486200378071834,0.297639282341832,0.0493788819875776,0.226532298034033,0.0994886778670562,0.497096092925026,0.218462329647724,0.8,0.8,0.232236842105263,0.8,0.763311494937463,0.8,0.8,0.759646910466583,0.8,0.5,0.8,0.8,0.8,0.8,0.798640226628895,0.798640226628895,0.8,0.8,0.8,0.8,0.5,0.8,0.547794649313088,0.1,0,0,0.0420422535211268,0.0840845070422535,0.785409067222512,0.151228126505057,0.0975981253661394,0.0991655969191271,0.8,0.290180978051598,0.4,0.8,0.649263157894737,0.649263157894737,0.194806300553427,0.1,0.770946291560102,0.778512396694215,0.790018714909545,0.584392014519056,0.8,0.8,0.773524544953117,0.8,0.8,0.8,0,0.8,0.8,0.773398215733982,0.8,0.8,0.8,0.499285714285714,0.5,0.8,0.8,0.205036833990063,0.8,0.79774011299435,0.797228637413395,0.155221665739195,0.8,0.8,0.8,0.8,0.8,0.4,0.120803212851406,0.681100917431193,0.758530447911424,0.8,0.24,0.5,0.794726433750824,0.241337190613951,0.8,0.379056386651323,0.731707317073171,0.797984886649874,0.00480549199084668,0.000857383610701496,0.8,0.50412147505423,0.231561733442355,0,0.744414751469802,0.8,0.8,0.790419161676647,0.00154010903426791,0.1,0.241965002408091
"Merlangiusmerlangus",0.143081371334159,0.140760956814898,0.320280537697253,0.726153846153846,0.0313799621928166,0.0290368271954674,0.0679503105590062,0.0769866182058483,0.0713659605551498,0.289334741288279,0.124042170223708,0.653934300993125,0.612718378756115,0.130921052631579,0.8,0.408338296605122,0.712703583061889,0.706526994359388,0.402017654476671,0.4,0.326190476190476,0.688050314465409,0.725885558583106,0.8,0.775535168195719,0.457337110481586,0.457337110481586,0.714168714168714,0.714168714168714,0.720224719101124,0.555992390615092,0.5,0.689051094890511,0.0116413593637021,0.1,0,0,0.142957746478873,0.142957746478873,0.456904637832204,0.0879755980093113,0.0641476274165202,0.0702182284980745,0.700481540930979,0.0844050827878321,0.116348195329087,0.8,0.509473684210526,0.509473684210526,0.0977437207322265,0.1,0.44849104859335,0.452892561983471,0.546974422956956,0.345916515426497,0.74602903501281,0.74602903501281,0.476558190843905,0.684085510688836,0.8,0.781087470449173,0,0.0621315192743764,0.8,0.547607461476075,0.5,0.8,0.703225806451613,0.485714285714286,0.407437348423606,0.711038961038961,0.8,0.0974473188281652,0.705501618122977,0.498305084745763,0.467667436489607,0.0382860322760156,0.745205479452055,0.781059751972943,0.79344262295082,0.301914311759344,0.645051194539249,0.322525597269625,0.0701686746987952,0.518165137614679,0.441268243583291,0.5,0.138322580645161,0.465189873417722,0.57798286090969,0.140019286403086,0.600547945205479,0.236593785960875,0.427707317073171,0.630730478589421,0.00241314749323903,0.0024225826838003,0.694988066825776,0.162689804772234,0.128470973017171,0,0.407482629609834,0.8,0.722441651705566,0.445508982035928,0.0196261682242991,0.1,0.140760956814898
"Merlucciusmerluccius<0.80",0.0310202395704254,0.0152512441804463,0.042197545295149,0.0526495726495727,0.10124763705104,0.0208687440982059,0.00460869565217391,0.0145547662316207,0.00525931336742148,0.0407074973600845,0.0154538441758807,0.0517188693659282,0.0482879105520615,0.0139967105263158,0.0573185731857319,0.0455032757593806,0.0513843648208469,0.0512489927477841,0.0279949558638083,0.0566666666666667,0.0433333333333333,0.0502358490566038,0.050772025431426,0.0571075401730532,0.054638124362895,0.0420963172804533,0.0420963172804533,0.0513513513513514,0.0513513513513514,0.0453651685393258,0.0450221940393152,0.0733333333333333,0.0525547445255475,0,0.00611202635914333,0,0,0.00330985915492958,0.0330985915492958,0.0402813965607087,0.0152512441804463,0.0443468072642062,0.046790757381258,0.051123595505618,0.0356950327300732,0.0409235668789809,0.0552007299270073,0.1,0.1,0.0249893571732652,0.0606585788561525,0.0400511508951407,0.0399793388429752,0.0440424204616344,0.0415154264972777,0.0531169940222032,0.0531169940222032,0.0451737451737452,0.0517022961203484,0.0581395348837209,0.0656028368794326,0,0.0426303854875283,0.0606525911708253,0.0639091646390916,0.0589655172413793,0.0568298969072165,0.0508064516129032,0.0548571428571429,0.0475343573160873,0.0517857142857143,0,0.0123179715607333,0.0509708737864078,0.0225988700564972,0.0534642032332563,0.00999814505657578,0.0526541095890411,0.0537767756482525,0.0569086651053864,0.0378304466727439,0.0529863481228669,0.0529863481228669,0.00759839357429719,0.0992660550458716,0.0397584297936588,0.0565947242206235,0.015,0.0727848101265823,0.0468688200395517,0.0151558984249437,0.0473287671232877,0.0268411967779056,0.0406341463414634,0.028463476070529,0,0,0.050994431185362,0.03058568329718,0.0147996729354047,0,0.0398182789951897,0.092654028436019,0.0877917414721723,0.0201197604790419,0,0.00598752598752599,0.12200995344357
"Merlucciusmerluccius",0.248161916563404,0.12200995344357,0.210987726475745,0.421196581196581,0.311531190926276,0.166949952785647,0.0460869565217391,0.0727738311581034,0.0525931336742148,0.203537486800422,0.123630753407046,0.413750954927426,0.386303284416492,0.111973684210526,0.458548585485855,0.364026206075045,0.411074918566775,0.409991941982272,0.223959646910467,0.283333333333333,0.216666666666667,0.40188679245283,0.406176203451408,0.456860321384425,0.43710499490316,0.336770538243626,0.336770538243626,0.410810810810811,0.410810810810811,0.362921348314607,0.360177552314521,0.366666666666667,0.42043795620438,0.0300072306579899,0.0611202635914333,0,0,0.0330985915492958,0.0330985915492958,0.32225117248567,0.0762562209022315,0.0443468072642062,0.046790757381258,0.408988764044944,0.0713900654601463,0.0818471337579618,0.441605839416058,0.1,0.1,0.199914857386122,0.0606585788561525,0.320409207161125,0.319834710743802,0.352339363693076,0.332123411978221,0.424935952177626,0.424935952177626,0.361389961389961,0.413618368962787,0.465116279069767,0.524822695035461,0,0.341043083900227,0.485220729366603,0.511273317112733,0.294827586206897,0.454639175257732,0.406451612903226,0.274285714285714,0.237671786580437,0.414285714285714,0.111087645195354,0.098543772485866,0.407766990291262,0.180790960451977,0.267321016166282,0.0799851604526062,0.421232876712329,0.43021420518602,0.455269320843091,0.302643573381951,0.423890784982935,0.211945392491468,0.0607871485943775,0.794128440366972,0.31806743834927,0.282973621103118,0.12,0.363924050632911,0.374950560316414,0.12124718739955,0.378630136986301,0.214729574223245,0.325073170731707,0.227707808564232,0.000767630538797587,7.41520960606699e-05,0.407955449482896,0.24468546637744,0.118397383483238,0,0.318546231961518,0.741232227488152,0.702333931777379,0.160958083832335,8.76168224299065e-05,0.0598752598752599,0.12200995344357
"Micromesistiuspoutassou",0.706815365551425,0.30168566383047,0.140268848626534,0.203076923076923,0.416635160680529,0.370915958451369,0.0318012422360248,0.193540393193458,0.0359386413440467,0.151267159450898,0.412033941887375,0.238349885408709,0.238155136268344,0.302631578947368,0.122017220172202,0.294937462775462,0.213029315960912,0.216599516518936,0.19672131147541,0.0803571428571429,0.145833333333333,0.218867924528302,0.194005449591281,0.121631644004944,0.188379204892966,0.260623229461756,0.260623229461756,0.212940212940213,0.212940212940213,0.179775280898876,0.226252377932784,0.342424242424242,0.230981346309813,0.364425162689805,0.0191103789126853,0,0,0.375774647887324,0.375774647887324,0.242626367899948,0.188553539894044,0.0315758640890451,0.0310012836970475,0.219582664526485,0.0713130535232961,0.0607218683651805,0.209489051094891,0.494315789473684,0.494315789473684,0.8,0.0206239168110919,0.247161125319693,0.24504132231405,0.234061135371179,0.32994555353902,0.211784799316823,0.211784799316823,0.276227247655819,0.223594615993666,0.137086903304774,0.260992907801418,0,0.236281179138322,0.178119001919386,0.378264395782644,0.1,0.120618556701031,0.215483870967742,0.0971428571428571,0.129749393694422,0.218181818181818,0.17233368532207,0.320164468048655,0.214239482200647,0.143502824858757,0.103926096997691,0.335373771099981,0.214383561643836,0.13348365276212,0.158313817330211,0.385050136736554,0.258703071672355,0.129351535836177,0.150939759036145,0.594495412844037,0.248817312531454,0.078537170263789,0.30258064516129,0.357594936708861,0.234146341463415,0.302025072324012,0.22958904109589,0.371001150747986,0.270829268292683,0.164231738035264,0.33717495319326,0.0840952180324415,0.220206841686555,0.386550976138829,0.307309893704007,0,0.270229823623731,0.248341232227488,0.458168761220826,0.128383233532934,0.333333333333333,0.0241164241164241,0.30168566383047
"Mugilcephalus",0.0826104915324246,0.0741049927757264,0.269783752191701,0.246581196581197,0.0167769376181474,0.00552407932011331,0.286708074534161,0.0596068065422105,0.298027757487217,0.243717001055966,0.0654152738493186,0.210466004583652,0.322571628232006,0.0644736842105263,0.560885608856089,0.196783799880881,0.234934853420195,0.046494762288477,0.0272383354350567,0.546666666666667,0.274761904761905,0.226808176100629,0.262034514078111,0.564647713226205,0.470540265035678,0.0284985835694051,0.0284985835694051,0.378050778050778,0.378050778050778,0.257724719101124,0.182942295497781,0.795151515151515,0.220600162206002,0.00845986984815618,0.689291598023064,0,0,0.00838028169014085,0.00838028169014085,0.0300677436164669,0.0741049927757264,0.270415934387815,0.296277278562259,0.231540930979133,0.0555448594532152,0.0765658174097665,0.0526459854014599,0.0368421052631579,0.0368421052631579,0.00506598552575564,0.8,0.0295140664961637,0.238429752066116,0.179975046787274,0.0228675136116152,0.394192997438087,0.394192997438087,0.154715940430226,0.22486144101346,0.329865361077111,0.404728132387707,0,0.0327097505668934,0.780038387715931,0.169099756690998,0.732413793103448,0.585567010309278,0.232661290322581,0.616,0.373160873080032,0.374675324675325,0.487434002111932,0.0396093883844441,0.373462783171521,0.192796610169492,0.330831408775982,0.0104804303468744,0.395205479452055,0.515896279594138,0.336065573770492,0.0592525068368277,0.290784982935154,0.145392491467577,0.0368192771084337,0.187155963302752,0.145193759436336,0.344124700239808,0.072,0.69873417721519,0.304284772577456,0.0458052073288332,0.197602739726027,0.130264672036824,0.225170731707317,0.432241813602015,0.0188059080507593,0.0095218032441542,0.229514717581543,0.0503253796095445,0.0381030253475061,0,0.0231961517904864,0.386255924170616,0.0500897666068223,0.249101796407186,0.0110007788161994,0.748440748440748,0.0741049927757264
"Mullusbarbatusbarbatus",0.235274679884345,0.251083641033874,0.1,0.8,0.51304347826087,0.324457034938621,0.0992546583850932,0.147282339335867,0.0995617238860482,0.5,0.227307791205966,0.8,0.8,0.240921052631579,0.8,0.78475282906492,0.8,0.8,0.783858764186633,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.8,0.588864786695589,0.1,0,0,0.712676056338028,0.712676056338028,0.8,0.156927275646171,0.0981839484475688,0.0992939666238768,0.8,0.075279168271082,0.1,0.8,0,0.329684210526316,0.205704555129842,0.1,0.8,0.8,0.79101684341859,0.607622504537205,0.8,0.8,0.781908439051296,0.8,0.8,0.8,0,0.8,0.8,0.782481751824818,0.5,0.8,0.8,0.499285714285714,0.5,0.8,0.1,0.214630803494946,0.8,0.798870056497175,0.498267898383372,0.165757744388796,0.8,0.8,0.8,0.8,0.8,0.4,0.0313413654618474,0.698715596330275,0.787116255661802,0.5,0.249161290322581,0.5,0.795781147000659,0.250466088074574,0.8,0.392865362485616,0.754731707317073,0.797984886649874,0.000110879966715207,1.0048451653676e-05,0.8,0.534924078091106,0.24085036794767,0,0.774772848743987,0.8,0.8,0.795209580838323,0.000167834890965732,0.1,0.251083641033874
"Mullussurmuletus",0.231639818256919,0.248643441965002,0.8,0.8,0.0632325141776938,0.0396600566572238,0.495652173913044,0.233272757310425,0.79590942293645,0.8,0.22463358189766,0.8,0.8,0.238947368421053,0.8,0.777605717689101,0.8,0.8,0.779823455233291,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.072234273318872,0.8,0,0,0.0877464788732394,0.0877464788732394,0.799583116206358,0.248643441965002,0.78406561218512,0.793838254172015,0.8,0.29819021948402,0.4,0.8,0.651789473684211,0.651789473684211,0.2019582801192,0.8,0.792225063938619,0.8,0.790517779164067,0.601814882032668,0.8,0.8,0.777937120794264,0.8,0.8,0.8,0,0.1,0.8,0.776642335766423,0.8,0.8,0.8,0.798857142857143,0.8,0.8,0.8,0.212163782765119,0.8,0.798870056497175,0.797228637413395,0.162938230383973,0.8,0.8,0.8,0.8,0.8,0.4,0.124144578313253,0.685504587155963,0.779466532460997,0.8,0.246709677419355,0.8,0.795781147000659,0.248023143683703,0.8,0.388952819332566,0.749268292682927,0.797984886649874,0.0855419180361972,0.0385927954497577,0.8,0.526681127982646,0.238364677023712,0,0.766648850881881,0.8,0.8,0.794251497005988,0.131308411214953,0.8,0.248643441965002
"Mustelusmustelus",0.190334572490706,0.205875742494782,0.738281706604325,0.8,0.0480151228733459,0.0239376770538244,0.468944099378882,0.189658020816124,0.47881665449233,0.669060190073918,0.180200565698123,0.79755538579068,0.787141858839972,0.0245559210526316,0.8,0.628945801072067,0.8,0.8,0.626986128625473,0.8,0.753333333333333,0.8,0.8,0.8,0.799184505606524,0.675807365439093,0.675807365439093,0.8,0.8,0.796629213483146,0.781737476220672,0.8,0.8,0.0472885032537961,0.5,0,0,0.0630281690140845,0.0630281690140845,0.660343929129755,0.205875742494782,0.4502050380785,0.477214377406932,0.8,0.246284174046977,0.336093418259023,0.8,0.594526315789474,0.594526315789474,0.15972754363559,0.5,0.648593350383632,0.654545454545455,0.8,0.499818511796733,0.8,0.8,0.677771649200221,0.799366587490103,0.8,0.8,0,0.0895691609977324,0.8,0.70786699107867,0.8,0.8,0.8,0.796571428571429,0.787065481002425,0.8,0.8,0.166798012677745,0.8,0.742372881355932,0.79445727482679,0.113522537562604,0.8,0.8,0.8,0.655606198723792,0.8,0.4,0.102746987951807,0.612110091743119,0.638147961751384,0.8,0.203741935483871,0.789873417721519,0.781015161502966,0.205207328833173,0.8,0.329344073647871,0.618146341463415,0.794962216624685,0.0319534012897857,0.0140720455024226,0.8,0.380043383947939,0.194799672935405,0,0.616568679850347,0.8,0.8,0.709940119760479,0.00992990654205608,0.5,0.205875742494782
"Nephropsnorvegicus",0.161420900454358,0.141531545994542,0.0423728813559322,0.212820512820513,0.327221172022684,0.240415486307838,0.0428571428571429,0.017181562861391,0.0452520087655223,0.042740232312566,0.0892260221136539,0.347135217723453,0.215583508036338,0.000342763157894737,0.216482164821648,0.351876116736152,0.216001628664495,0.34552780016116,0.326607818411097,0.0432738095238095,0.0430357142857143,0.213246855345912,0.210036330608538,0.0432014833127318,0.212793068297655,0.356033994334278,0.356033994334278,0.0864045864045864,0.345618345618346,0.33314606741573,0.211636017755231,0.0360606060606061,0.346796431467964,0.345914678235719,0.0418451400329489,0,0,0.350140845070423,0.350140845070423,0.341844710786868,0.0176914432493177,0.042589338019918,0.0428433889602054,0.344783306581059,0.169657296881017,0.170912951167728,0.347810218978102,0.385263157894737,0.385263157894737,0.154789272030651,0.0436741767764298,0.342506393861893,0.214101239669421,0.214753587024329,0.4,0.216908625106746,0.216908625106746,0.360286817429675,0.347426761678543,0.217564259485924,0.232565011820331,0,0.340589569160998,0.217370441458733,0.394160583941606,0.0427586206896552,0.215850515463918,0.345161290322581,0.0402857142857143,0.0415117219078416,0.0866071428571429,0.0433474128827878,0.0160099366112729,0.344983818770227,0.253107344632768,0.0410508083140878,0.110703023557781,0.217037671232877,0.208568207440812,0.210480093676815,0.0865086599817685,0.221843003412969,0.110921501706485,0.0176706827309237,0.25,0.214267740312028,0.0432254196642686,0.0175887096774194,0.0379746835443038,0.0430454845088991,0.0882754741240759,0.216095890410959,0.0270569620253165,0.346536585365854,0.18639798488665,0.000208237986270023,0.000200337054982094,0.215791567223548,0.346203904555315,0.139133278822567,0,0.348476750400855,0.399052132701422,0.4,0.167065868263473,0.000250778816199377,0.0402286902286902,0.283063091989083
"Octopusvulgaris<0.5",0.00187525815778604,0.00187991651950554,0.00684395090590298,0.00952991452991453,0.00329867674858223,0.000571293673276676,0.00726086956521739,0.00166363786552123,0.00758948137326516,0.00618268215417107,0.00165852404217022,0.00874713521772345,0.00812019566736548,0.00175657894736842,0.01,0.00549731983323407,0.00953583061889251,0.00943593875906527,0.00544136191677175,0.01,0.0069702380952381,0.00909591194968554,0.00940962761126249,0.01,0.00988786952089704,0.00613597733711048,0.00613597733711048,0.00955773955773956,0.00955773955773956,0.00946629213483146,0.00742549143944198,0.01,0.00922952149229522,0.00169197396963124,0.01,0,0,0.00338732394366197,0.00338732394366197,0.00610213652944242,0.00187991651950554,0.00685413005272408,0.00750320924261874,0.00936597110754414,0.00225452445128995,0.00310774946921444,0.00996350364963504,0.00654736842105263,0.00654736842105263,0.00131971051511281,0.01,0.00598976982097187,0.00604855371900827,0.00730505302557704,0.00460980036297641,0.01,0.01,0.00636514065085494,0.00917656373713381,0.01,0.00998817966903073,0,0.00663832199546485,0.01,0.00723438767234388,0.01,0.01,0.00941129032258065,0.0099,0.00843977364591754,0.00950487012987013,0.01,0.00134658214836389,0.00944174757281553,0.00675141242937853,0.00963048498845266,0.000617696160267112,0.00992294520547945,0.0099098083427283,0.00998829039812646,0.00445761166818596,0.00870307167235495,0.00435153583617747,0.000937349397590361,0.00660550458715596,0.0058933064921993,0.01,0.00185,0.00943037974683544,0.00771918259723138,0.00187078109932498,0.00802054794520548,0.00314441887226697,0.00571219512195122,0.00840050377833753,0.000241314749323903,0.000121129134190015,0.00928400954653938,0.00244034707158351,0.00172853638593622,0,0.00549438802779262,0.01,0.00937163375224417,0.00607185628742515,0.000284267912772586,0.01,0.150393321560443
"Octopusvulgaris",0.150020652622883,0.150393321560443,0.547516072472238,0.762393162393162,0.0329867674858223,0.0285646836638338,0.580869565217391,0.133091029241698,0.607158509861213,0.494614572333685,0.132681923373618,0.699770817417876,0.649615653389238,0.140526315789474,0.8,0.439785586658725,0.762866449511401,0.754875100725222,0.43530895334174,0.8,0.557619047619048,0.727672955974843,0.752770208900999,0.8,0.791029561671764,0.490878186968839,0.490878186968839,0.764619164619165,0.764619164619165,0.757303370786517,0.594039315155358,0.8,0.738361719383617,0.0338394793926247,0.8,0,0,0.169366197183099,0.169366197183099,0.488170922355393,0.150393321560443,0.548330404217926,0.600256739409499,0.749277688603531,0.180361956103196,0.248619957537155,0.797080291970803,0.0654736842105263,0.0654736842105263,0.105576841209025,0.8,0.479181585677749,0.483884297520661,0.584404242046163,0.368784029038113,0.8,0.8,0.509211252068395,0.734125098970705,0.8,0.799054373522459,0,0.0663832199546485,0.8,0.57875101378751,0.8,0.8,0.752903225806452,0.792,0.675181891673403,0.76038961038961,0.8,0.107726571869111,0.755339805825243,0.540112994350283,0.770438799076212,0.049415692821369,0.793835616438356,0.792784667418264,0.799063231850117,0.356608933454877,0.696245733788396,0.348122866894198,0.0749879518072289,0.528440366972477,0.471464519375944,0.8,0.148,0.754430379746835,0.61753460777851,0.149662487945998,0.641643835616438,0.251553509781358,0.456975609756098,0.672040302267003,0.0193051799459122,0.00969033073520118,0.74272076372315,0.195227765726681,0.138282910874898,0,0.43955104222341,0.8,0.749730700179533,0.485748502994012,0.0227414330218069,0.8,0.150393321560443
"Pagellusacarne",0.243535729037588,0.232846363782309,0.474284044418469,0.784273504273504,0.0598298676748582,0.173512747875354,0.095776397515528,0.217280687262514,0.0985390796201607,0.740865892291447,0.221959372589355,0.79083269671505,0.780992313067785,0.223289473684211,0.784255842558426,0.735199523525908,0.788273615635179,0.787751813053989,0.697604035308953,0.784761904761905,0.483035714285714,0.782389937106918,0.785467756584923,0.784177997527812,0.786952089704383,0.763739376770538,0.763739376770538,0.788206388206388,0.788206388206388,0.771910112359551,0.766518706404566,0.451515151515152,0.792214111922141,0.0644974692697036,0.486820428336079,0,0,0.396830985915493,0.396830985915493,0.734132360604482,0.145528977363943,0.467486818980668,0.482991014120668,0.786516853932584,0.279245283018868,0.372186836518047,0.788321167883212,0.689684210526316,0.689684210526316,0.213197105151128,0.486135181975737,0.725115089514067,0.728512396694215,0.766562694946974,0.592740471869328,0.788385994876174,0.788385994876174,0.8,0.790498812351544,0.795104039167687,0.8,0,0.0947845804988662,0.775431861804223,0.796107055961071,0.777931034482759,0.783505154639175,0.787096774193548,0.488571428571429,0.483023443815683,0.788311688311688,0.786483632523759,0.195579921192393,0.78705501618123,0.703954802259887,0.781524249422633,0.147059914672602,0.789041095890411,0.785569334836528,0.785011709601874,0.749680948040109,0.793856655290103,0.396928327645051,0.116240963855422,0.741284403669725,0.717060895822849,0.784652278177458,0.230838709677419,0.734177215189873,0.774159525379038,0.232208293153327,0.782465753424658,0.362485615650173,0.707512195121951,0.759697732997481,0.0722280008321198,0.0326100695175901,0.786634844868735,0.480694143167028,0.224366312346688,0,0.710208444681988,0.8,0.8,0.692694610778443,0.0577881619937695,0.0966735966735967,0.232846363782309
